"id","account_id","occurred_at","standard_qty","gloss_qty","poster_qty","total","standard_amt_usd","gloss_amt_usd","poster_amt_usd","total_amt_usd"
"3378","3591","2016-12-23 13:49:40","310","24","45","379","1546.90","179.76","365.40","2092.06"
"3379","3601","2016-08-21 04:11:00","313","24","23","360","1561.87","179.76","186.76","1928.39"
"3380","3601","2016-09-19 03:44:32","328","11","20","359","1636.72","82.39","162.40","1881.51"
"3381","3601","2016-10-18 22:19:51","302","27","0","329","1506.98","202.23","0.00","1709.21"
"3382","3601","2016-11-17 04:00:57","309","98","0","407","1541.91","734.02","0.00","2275.93"
"3383","3601","2016-12-16 17:26:44","315","45","14","374","1571.85","337.05","113.68","2022.58"
"3384","3611","2016-09-19 01:58:29","554","0","17","571","2764.46","0.00","138.04","2902.50"
"3385","3611","2016-10-19 20:36:53","488","8","13","509","2435.12","59.92","105.56","2600.60"
"3386","3611","2016-11-17 15:18:13","1820","33","8","1861","9081.80","247.17","64.96","9393.93"
"3387","3611","2016-12-17 12:50:26","520","0","3","523","2594.80","0.00","24.36","2619.16"
"3388","3621","2016-10-25 23:01:22","253","27","7","287","1262.47","202.23","56.84","1521.54"
"3389","3621","2016-11-23 21:53:15","296","25","26","347","1477.04","187.25","211.12","1875.41"
"3390","3621","2016-12-23 10:01:14","305","25","27","357","1521.95","187.25","219.24","1928.44"
"3391","3631","2015-08-23 14:18:22","316","32","18","366","1576.84","239.68","146.16","1962.68"
"3392","3631","2015-09-21 16:50:04","259","0","41","300","1292.41","0.00","332.92","1625.33"
"3393","3631","2015-10-21 19:11:57","293","23","71","387","1462.07","172.27","576.52","2210.86"
"3394","3631","2015-11-20 05:24:45","293","51","109","453","1462.07","381.99","885.08","2729.14"
"3395","3631","2015-12-20 03:27:21","288","0","11","299","1437.12","0.00","89.32","1526.44"
"3396","3631","2016-01-19 22:24:51","302","34","60","396","1506.98","254.66","487.20","2248.84"
"3397","3631","2016-02-18 03:31:32","311","27","102","440","1551.89","202.23","828.24","2582.36"
"3398","3631","2016-03-18 04:41:24","324","23","6","353","1616.76","172.27","48.72","1837.75"
"3399","3631","2016-04-17 06:09:41","761","30","25","816","3797.39","224.70","203.00","4225.09"
"3400","3631","2016-05-17 10:05:24","290","0","28","318","1447.10","0.00","227.36","1674.46"
"3401","3631","2016-06-16 01:10:00","327","0","18","345","1631.73","0.00","146.16","1777.89"
"3402","3631","2016-07-16 21:36:59","299","25","0","324","1492.01","187.25","0.00","1679.26"
"3403","3631","2016-08-15 04:29:04","300","36","42","378","1497.00","269.64","341.04","2107.68"
"3404","3631","2016-09-13 03:51:01","304","25","61","390","1516.96","187.25","495.32","2199.53"
"3405","3631","2016-10-12 12:26:53","336","17","27","380","1676.64","127.33","219.24","2023.21"
"3406","3631","2016-11-10 21:37:03","292","43","24","359","1457.08","322.07","194.88","1974.03"
"3407","3631","2016-12-10 16:54:11","282","21","15","318","1407.18","157.29","121.80","1686.27"
"3408","3641","2016-08-03 02:47:17","492","19","9","520","2455.08","142.31","73.08","2670.47"
"3409","3641","2016-09-01 07:58:55","496","21","8","525","2475.04","157.29","64.96","2697.29"
"3410","3641","2016-10-01 08:07:48","492","435","10","937","2455.08","3258.15","81.20","5794.43"
"3411","3641","2016-10-31 11:58:06","560","15","17","592","2794.40","112.35","138.04","3044.79"
"3412","3641","2016-11-29 10:07:40","523","0","10","533","2609.77","0.00","81.20","2690.97"
"3413","3641","2016-12-28 23:13:27","497","0","69","566","2480.03","0.00","560.28","3040.31"
"3414","3651","2015-09-23 16:31:32","510","13","56","579","2544.90","97.37","454.72","3096.99"
"3415","3651","2015-10-22 17:42:28","502","16","14","532","2504.98","119.84","113.68","2738.50"
"3416","3651","2015-11-21 21:35:14","511","75","10","596","2549.89","561.75","81.20","3192.84"
"3417","3651","2015-12-21 05:39:10","493","17","2","512","2460.07","127.33","16.24","2603.64"
"3418","3651","2016-01-20 17:42:01","506","0","232","738","2524.94","0.00","1883.84","4408.78"
"3419","3651","2016-02-19 16:26:00","581","52","0","633","2899.19","389.48","0.00","3288.67"
"3420","3651","2016-03-20 17:05:17","565","24","23","612","2819.35","179.76","186.76","3185.87"
"3421","3651","2016-04-19 22:05:39","541","0","0","541","2699.59","0.00","0.00","2699.59"
"3422","3651","2016-06-17 01:24:35","607","16","13","636","3028.93","119.84","105.56","3254.33"
"3423","3651","2016-07-17 02:24:17","485","34","6","525","2420.15","254.66","48.72","2723.53"
"3424","3651","2016-08-16 17:01:45","521","5","0","526","2599.79","37.45","0.00","2637.24"
"3425","3651","2016-09-15 09:13:03","515","0","0","515","2569.85","0.00","0.00","2569.85"
"3426","3651","2016-10-15 16:06:56","650","1","3","654","3243.50","7.49","24.36","3275.35"
"3427","3651","2016-11-13 03:16:53","458","8","0","466","2285.42","59.92","0.00","2345.34"
"3428","3651","2016-12-13 16:22:42","490","11","33","534","2445.10","82.39","267.96","2795.45"
"3429","3661","2016-04-16 04:42:33","494","10","0","504","2465.06","74.90","0.00","2539.96"
"3430","3661","2016-05-15 11:34:58","495","6","0","501","2470.05","44.94","0.00","2514.99"
"3431","3661","2016-06-14 06:23:03","494","4","0","498","2465.06","29.96","0.00","2495.02"
"3432","3661","2016-07-13 08:02:15","475","32","16","523","2370.25","239.68","129.92","2739.85"
"3433","3661","2016-08-12 09:04:25","485","0","10","495","2420.15","0.00","81.20","2501.35"
"3434","3661","2016-09-10 13:51:18","506","12","0","518","2524.94","89.88","0.00","2614.82"
"3435","3661","2016-10-10 20:53:18","360","21","6","387","1796.40","157.29","48.72","2002.41"
"3436","3661","2016-11-09 07:24:00","507","13","0","520","2529.93","97.37","0.00","2627.30"
"3437","3661","2016-12-08 21:55:56","517","40","2","559","2579.83","299.60","16.24","2895.67"
"3438","3671","2016-09-23 18:34:03","295","22","29","346","1472.05","164.78","235.48","1872.31"
"3439","3671","2016-10-23 04:45:28","339","45","10","394","1691.61","337.05","81.20","2109.86"
"3440","3671","2016-11-21 05:08:29","297","33","10","340","1482.03","247.17","81.20","1810.40"
"3441","3671","2016-12-20 20:36:05","303","33","16","352","1511.97","247.17","129.92","1889.06"
"3442","3681","2016-10-20 09:31:44","501","13","11","525","2499.99","97.37","89.32","2686.68"
"3443","3681","2016-11-19 08:27:46","515","0","11","526","2569.85","0.00","89.32","2659.17"
"3444","3681","2016-12-19 04:12:18","549","3","0","552","2739.51","22.47","0.00","2761.98"
"3445","3691","2016-06-19 19:41:26","500","90","7","597","2495.00","674.10","56.84","3225.94"
"3446","3691","2016-07-19 07:41:55","550","12","0","562","2744.50","89.88","0.00","2834.38"
"3447","3691","2016-08-18 09:04:51","501","0","0","501","2499.99","0.00","0.00","2499.99"
"3448","3691","2016-09-17 06:59:21","461","10","3","474","2300.39","74.90","24.36","2399.65"
"3449","3691","2016-10-16 15:46:57","602","272","27","901","3003.98","2037.28","219.24","5260.50"
"3450","3691","2016-11-15 11:24:09","1","0","11","12","4.99","0.00","89.32","94.31"
"3451","3691","2016-12-14 19:15:59","496","0","26","522","2475.04","0.00","211.12","2686.16"
"3452","3701","2016-09-25 14:06:31","494","10","7","511","2465.06","74.90","56.84","2596.80"
"3453","3701","2016-11-22 19:28:59","488","19","7","514","2435.12","142.31","56.84","2634.27"
"3454","3701","2016-12-22 20:23:30","631","54","11","696","3148.69","404.46","89.32","3642.47"
"3455","3711","2016-06-27 07:54:57","267","32","0","299","1332.33","239.68","0.00","1572.01"
"3456","3711","2016-07-27 02:02:45","278","47","19","344","1387.22","352.03","154.28","1893.53"
"3457","3711","2016-08-25 21:42:48","306","38","0","344","1526.94","284.62","0.00","1811.56"
"3458","3711","2016-09-23 15:54:31","305","21","18","344","1521.95","157.29","146.16","1825.40"
"3459","3711","2016-10-22 02:23:02","315","38","41","394","1571.85","284.62","332.92","2189.39"
"3460","3711","2016-11-20 13:30:18","279","12","0","291","1392.21","89.88","0.00","1482.09"
"3461","3711","2016-12-20 02:59:23","299","1054","1","1354","1492.01","7894.46","8.12","9394.59"
"3462","3721","2015-11-30 02:28:37","307","0","0","307","1531.93","0.00","0.00","1531.93"
"3463","3721","2015-12-30 12:59:16","329","19","14","362","1641.71","142.31","113.68","1897.70"
"3464","3721","2016-01-29 16:56:23","306","26","7","339","1526.94","194.74","56.84","1778.52"
"3465","3721","2016-02-28 08:04:33","304","53","4","361","1516.96","396.97","32.48","1946.41"
"3466","3721","2016-03-29 19:19:10","317","40","0","357","1581.83","299.60","0.00","1881.43"
"3467","3721","2016-04-28 23:47:04","298","77","7","382","1487.02","576.73","56.84","2120.59"
"3468","3721","2016-05-27 19:58:19","254","34","19","307","1267.46","254.66","154.28","1676.40"
"3469","3721","2016-06-26 13:15:25","282","19","74","375","1407.18","142.31","600.88","2150.37"
"3470","3721","2016-07-26 10:31:58","326","25","125","476","1626.74","187.25","1015.00","2828.99"
"3471","3721","2016-08-25 09:53:50","306","0","807","1113","1526.94","0.00","6552.84","8079.78"
"3472","3721","2016-09-23 23:32:59","4362","99","23","4484","21766.38","741.51","186.76","22694.65"
"3473","3721","2016-10-23 21:03:34","301","22","13","336","1501.99","164.78","105.56","1772.33"
"3474","3721","2016-11-22 19:29:45","297","20","22","339","1482.03","149.80","178.64","1810.47"
"3475","3721","2016-12-22 18:00:16","291","44","12","347","1452.09","329.56","97.44","1879.09"
"3476","3731","2016-09-13 17:45:33","489","19","0","508","2440.11","142.31","0.00","2582.42"
"3477","3731","2016-10-12 01:27:12","508","0","15","523","2534.92","0.00","121.80","2656.72"
"3478","3731","2016-11-11 08:24:46","491","8","0","499","2450.09","59.92","0.00","2510.01"
"3479","3731","2016-12-11 22:39:09","486","4","13","503","2425.14","29.96","105.56","2560.66"
"3480","3741","2016-12-09 09:51:27","117","22","60","199","583.83","164.78","487.20","1235.81"
"3481","3751","2015-06-14 20:57:42","500","1","10","511","2495.00","7.49","81.20","2583.69"
"3482","3751","2015-07-14 12:36:53","505","0","17","522","2519.95","0.00","138.04","2657.99"
"3483","3751","2015-08-12 02:16:04","495","8","0","503","2470.05","59.92","0.00","2529.97"
"3484","3751","2015-09-10 07:50:44","533","0","15","548","2659.67","0.00","121.80","2781.47"
"3485","3751","2015-10-09 08:25:46","511","8","4","523","2549.89","59.92","32.48","2642.29"
"3486","3751","2015-11-08 09:46:54","474","17","7","498","2365.26","127.33","56.84","2549.43"
"3487","3751","2015-12-07 17:22:26","516","11","18","545","2574.84","82.39","146.16","2803.39"
"3488","3751","2016-01-06 08:35:11","500","16","0","516","2495.00","119.84","0.00","2614.84"
"3489","3751","2016-02-05 14:12:48","453","35","52","540","2260.47","262.15","422.24","2944.86"
"3490","3751","2016-03-05 09:30:32","664","19","0","683","3313.36","142.31","0.00","3455.67"
"3491","3751","2016-04-04 04:04:35","505","19","4","528","2519.95","142.31","32.48","2694.74"
"3492","3751","2016-05-04 01:10:20","474","17","25","516","2365.26","127.33","203.00","2695.59"
"3493","3751","2016-06-02 14:15:21","489","15","15","519","2440.11","112.35","121.80","2674.26"
"3494","3751","2016-07-01 10:36:24","483","17","0","500","2410.17","127.33","0.00","2537.50"
"3495","3751","2016-07-31 16:53:28","486","12","9","507","2425.14","89.88","73.08","2588.10"
"3496","3751","2016-08-29 16:55:53","472","31","0","503","2355.28","232.19","0.00","2587.47"
"3497","3751","2016-09-28 23:11:00","510","23","31","564","2544.90","172.27","251.72","2968.89"
"3498","3751","2016-10-28 03:07:21","408","8","21","437","2035.92","59.92","170.52","2266.36"
"3499","3751","2016-11-27 09:40:35","510","4","40","554","2544.90","29.96","324.80","2899.66"
"3500","3751","2016-12-26 13:57:36","499","3","29","531","2490.01","22.47","235.48","2747.96"
"3501","3761","2016-10-08 02:43:22","501","0","7","508","2499.99","0.00","56.84","2556.83"
"3502","3761","2016-11-07 11:02:05","509","8","3","520","2539.91","59.92","24.36","2624.19"
"3503","3761","2016-12-06 00:15:51","494","272","860","1626","2465.06","2037.28","6983.20","11485.54"
"3504","3771","2016-01-26 19:42:24","285","39","24","348","1422.15","292.11","194.88","1909.14"
"3505","3771","2016-02-25 03:29:18","247","13","50","310","1232.53","97.37","406.00","1735.90"
"3506","3771","2016-03-25 15:16:40","299","46","29","374","1492.01","344.54","235.48","2072.03"
"3507","3771","2016-04-23 22:23:30","316","0","14","330","1576.84","0.00","113.68","1690.52"
"3508","3771","2016-05-22 19:06:24","291","26","40","357","1452.09","194.74","324.80","1971.63"
"3509","3771","2016-06-21 11:06:42","238","10","17","265","1187.62","74.90","138.04","1400.56"
"3510","3781","2016-09-20 06:43:29","348","372","30","750","1736.52","2786.28","243.60","4766.40"
"3511","3781","2016-10-20 05:12:43","304","20","25","349","1516.96","149.80","203.00","1869.76"
"3512","3781","2016-11-19 22:37:50","297","6","46","349","1482.03","44.94","373.52","1900.49"
"3513","3781","2016-12-19 04:18:01","300","0","0","300","1497.00","0.00","0.00","1497.00"
"3514","3791","2016-04-18 03:47:53","297","30","17","344","1482.03","224.70","138.04","1844.77"
"3515","3791","2016-05-17 00:15:49","314","40","21","375","1566.86","299.60","170.52","2036.98"
"3516","3791","2016-06-15 13:02:14","297","36","0","333","1482.03","269.64","0.00","1751.67"
"3517","3791","2016-07-15 02:50:06","294","29","59","382","1467.06","217.21","479.08","2163.35"
"3518","3791","2016-08-14 08:54:45","281","2","12","295","1402.19","14.98","97.44","1514.61"
"3519","3791","2016-09-13 22:37:00","301","33","24","358","1501.99","247.17","194.88","1944.04"
"3520","3791","2016-10-12 17:27:55","370","135","27","532","1846.30","1011.15","219.24","3076.69"
"3521","3791","2016-11-11 16:24:25","311","21","10","342","1551.89","157.29","81.20","1790.38"
"3522","3791","2016-12-11 00:47:54","286","59","6","351","1427.14","441.91","48.72","1917.77"
"3523","3801","2016-07-10 20:54:59","508","32","0","540","2534.92","239.68","0.00","2774.60"
"3524","3801","2016-08-09 11:35:05","515","0","0","515","2569.85","0.00","0.00","2569.85"
"3525","3801","2016-09-08 12:54:39","502","11","374","887","2504.98","82.39","3036.88","5624.25"
"3526","3801","2016-10-08 07:22:23","495","0","37","532","2470.05","0.00","300.44","2770.49"
"3527","3801","2016-11-06 06:19:00","502","4","32","538","2504.98","29.96","259.84","2794.78"
"3528","3801","2016-12-06 04:23:00","556","32","139","727","2774.44","239.68","1128.68","4142.80"
"3529","3811","2016-08-08 00:12:06","304","34","0","338","1516.96","254.66","0.00","1771.62"
"3530","3811","2016-09-05 06:17:51","314","20","22","356","1566.86","149.80","178.64","1895.30"
"3531","3811","2016-10-05 08:51:28","359","17","121","497","1791.41","127.33","982.52","2901.26"
"3532","3811","2016-11-03 06:41:19","270","143","5","418","1347.30","1071.07","40.60","2458.97"
"3533","3811","2016-12-03 04:10:47","323","29","25","377","1611.77","217.21","203.00","2031.98"
"3534","3821","2016-03-27 01:28:45","304","28","1","333","1516.96","209.72","8.12","1734.80"
"3535","3821","2016-04-26 19:44:19","278","37","20","335","1387.22","277.13","162.40","1826.75"
"3536","3821","2016-05-26 00:19:07","317","0","33","350","1581.83","0.00","267.96","1849.79"
"3537","3821","2016-06-23 08:30:40","318","14","38","370","1586.82","104.86","308.56","2000.24"
"3538","3821","2016-07-22 07:13:04","316","35","21","372","1576.84","262.15","170.52","2009.51"
"3539","3821","2016-08-20 12:04:29","301","61","9","371","1501.99","456.89","73.08","2031.96"
"3540","3821","2016-09-19 05:08:25","293","39","33","365","1462.07","292.11","267.96","2022.14"
"3541","3821","2016-10-18 15:50:18","314","40","4","358","1566.86","299.60","32.48","1898.94"
"3542","3821","2016-11-17 23:26:33","299","127","24","450","1492.01","951.23","194.88","2638.12"
"3543","3821","2016-12-17 20:03:27","291","42","21","354","1452.09","314.58","170.52","1937.19"
"3544","3831","2016-11-24 13:14:16","477","19","6","502","2380.23","142.31","48.72","2571.26"
"3545","3831","2016-12-24 07:03:00","469","64","29","562","2340.31","479.36","235.48","3055.15"
"3546","3841","2017-01-01 23:50:16","291","36","26","353","1452.09","269.64","211.12","1932.85"
"3547","3851","2016-06-09 20:30:10","505","0","0","505","2519.95","0.00","0.00","2519.95"
"3548","3851","2016-07-08 21:15:10","514","46","331","891","2564.86","344.54","2687.72","5597.12"
"3549","3851","2016-08-06 02:04:54","506","8","1","515","2524.94","59.92","8.12","2592.98"
"3550","3851","2016-09-05 16:37:11","518","0","12","530","2584.82","0.00","97.44","2682.26"
"3551","3851","2016-10-05 20:57:33","503","0","0","503","2509.97","0.00","0.00","2509.97"
"3552","3851","2016-11-03 15:57:03","457","0","5","462","2280.43","0.00","40.60","2321.03"
"3553","3851","2016-12-03 11:44:49","532","15","16","563","2654.68","112.35","129.92","2896.95"
"3554","3861","2017-01-01 22:17:26","497","0","23","520","2480.03","0.00","186.76","2666.79"
"3555","3871","2016-10-20 13:56:52","109","7","22","138","543.91","52.43","178.64","774.98"
"3556","3871","2016-11-18 20:52:42","101","3","30","134","503.99","22.47","243.60","770.06"
"3557","3871","2016-12-18 07:27:08","118","43","40","201","588.82","322.07","324.80","1235.69"
"3558","3881","2013-12-15 23:48:05","489","11","0","500","2440.11","82.39","0.00","2522.50"
"3559","3881","2014-01-14 07:53:59","459","18","7","484","2290.41","134.82","56.84","2482.07"
"3560","3881","2014-02-13 02:39:26","498","6","1","505","2485.02","44.94","8.12","2538.08"
"3561","3881","2014-03-14 19:47:17","492","20","0","512","2455.08","149.80","0.00","2604.88"
"3562","3881","2014-04-12 18:53:39","518","20","13","551","2584.82","149.80","105.56","2840.18"
"3563","3881","2014-05-12 09:01:24","470","7","17","494","2345.30","52.43","138.04","2535.77"
"3564","3881","2014-06-11 10:24:58","493","115","0","608","2460.07","861.35","0.00","3321.42"
"3565","3881","2014-07-11 08:29:50","509","0","0","509","2539.91","0.00","0.00","2539.91"
"3566","3881","2014-08-09 11:50:25","502","54","9","565","2504.98","404.46","73.08","2982.52"
"3567","3881","2014-09-07 05:58:30","415","5","9","429","2070.85","37.45","73.08","2181.38"
"3568","3881","2014-10-06 13:40:33","519","18","0","537","2589.81","134.82","0.00","2724.63"
"3569","3881","2014-11-05 15:11:25","493","0","0","493","2460.07","0.00","0.00","2460.07"
"3570","3881","2015-01-03 12:26:28","660","0","12","672","3293.40","0.00","97.44","3390.84"
"3571","3881","2015-02-02 09:32:35","501","0","5","506","2499.99","0.00","40.60","2540.59"
"3572","3881","2015-03-03 09:54:19","490","21","0","511","2445.10","157.29","0.00","2602.39"
"3573","3881","2015-04-02 09:06:50","555","7","0","562","2769.45","52.43","0.00","2821.88"
"3574","3881","2015-05-01 07:44:19","398","4","19","421","1986.02","29.96","154.28","2170.26"
"3575","3881","2015-05-30 13:50:48","515","0","0","515","2569.85","0.00","0.00","2569.85"
"3576","3881","2015-06-28 12:54:27","502","20","36","558","2504.98","149.80","292.32","2947.10"
"3577","3881","2015-07-27 12:08:38","504","73","0","577","2514.96","546.77","0.00","3061.73"
"3578","3881","2015-09-24 16:06:09","503","23","158","684","2509.97","172.27","1282.96","3965.20"
"3579","3881","2015-10-24 01:16:28","502","1886","0","2388","2504.98","14126.14","0.00","16631.12"
"3580","3881","2015-11-23 17:35:59","508","12","81","601","2534.92","89.88","657.72","3282.52"
"3581","3881","2015-12-22 09:10:16","490","55","10","555","2445.10","411.95","81.20","2938.25"
"3582","3881","2016-01-20 03:55:52","440","0","33","473","2195.60","0.00","267.96","2463.56"
"3583","3881","2016-02-18 19:59:34","503","0","1","504","2509.97","0.00","8.12","2518.09"
"3584","3881","2016-03-18 21:11:52","539","0","0","539","2689.61","0.00","0.00","2689.61"
"3585","3891","2016-12-02 09:21:22","549","14","0","563","2739.51","104.86","0.00","2844.37"
"3586","3891","2016-12-31 09:04:40","486","0","0","486","2425.14","0.00","0.00","2425.14"
"3587","3901","2016-07-06 13:13:46","161","8","0","169","803.39","59.92","0.00","863.31"
"3588","3901","2016-08-05 02:00:43","147","16","30","193","733.53","119.84","243.60","1096.97"
"3589","3901","2016-09-03 04:00:32","151","0","12","163","753.49","0.00","97.44","850.93"
"3590","3901","2016-10-03 20:06:50","148","6","0","154","738.52","44.94","0.00","783.46"
"3591","3901","2016-11-02 05:50:38","146","5","18","169","728.54","37.45","146.16","912.15"
"3592","3901","2017-01-01 11:30:00","133","0","91","224","663.67","0.00","738.92","1402.59"
"3593","3911","2014-01-01 15:42:00","491","0","21","512","2450.09","0.00","170.52","2620.61"
"3594","3911","2014-01-30 07:23:21","529","0","0","529","2639.71","0.00","0.00","2639.71"
"3595","3911","2014-02-28 20:45:56","499","12","58","569","2490.01","89.88","470.96","3050.85"
"3596","3911","2014-03-29 03:10:00","482","28","6","516","2405.18","209.72","48.72","2663.62"
"3597","3911","2014-04-27 05:34:08","444","13","25","482","2215.56","97.37","203.00","2515.93"
"3598","3911","2014-05-27 12:31:20","507","2","20","529","2529.93","14.98","162.40","2707.31"
"3599","3911","2014-06-25 03:44:50","538","4","16","558","2684.62","29.96","129.92","2844.50"
"3600","3911","2014-07-24 21:30:37","474","18","111","603","2365.26","134.82","901.32","3401.40"
"3601","3911","2014-08-23 10:40:38","498","0","12","510","2485.02","0.00","97.44","2582.46"
"3602","3911","2014-10-21 05:21:46","486","42","1111","1639","2425.14","314.58","9021.32","11761.04"
"3603","3911","2014-11-19 17:08:55","503","0","0","503","2509.97","0.00","0.00","2509.97"
"3604","3911","2014-12-18 23:24:51","504","15","12","531","2514.96","112.35","97.44","2724.75"
"3605","3911","2015-01-16 22:25:35","509","8","34","551","2539.91","59.92","276.08","2875.91"
"3606","3911","2015-02-14 03:33:25","395","3","16","414","1971.05","22.47","129.92","2123.44"
"3607","3911","2015-03-16 21:43:44","493","0","1","494","2460.07","0.00","8.12","2468.19"
"3608","3911","2015-04-14 00:25:32","489","4","0","493","2440.11","29.96","0.00","2470.07"
"3609","3911","2015-05-13 09:29:22","498","1","18","517","2485.02","7.49","146.16","2638.67"
"3610","3911","2015-06-11 20:38:38","498","39","0","537","2485.02","292.11","0.00","2777.13"
"3611","3911","2015-07-11 05:27:10","514","0","7","521","2564.86","0.00","56.84","2621.70"
"3612","3911","2015-08-09 17:02:32","508","4","15","527","2534.92","29.96","121.80","2686.68"
"3613","3911","2015-09-08 16:34:05","468","12","0","480","2335.32","89.88","0.00","2425.20"
"3614","3911","2015-10-08 19:04:40","498","31","14","543","2485.02","232.19","113.68","2830.89"
"3615","3911","2015-11-07 09:29:43","491","85","0","576","2450.09","636.65","0.00","3086.74"
"3616","3911","2015-12-06 05:26:20","528","23","20","571","2634.72","172.27","162.40","2969.39"
"3617","3911","2016-01-05 06:19:57","500","6","3","509","2495.00","44.94","24.36","2564.30"
"3618","3911","2016-02-03 00:53:16","496","23","7","526","2475.04","172.27","56.84","2704.15"
"3619","3911","2016-03-03 07:19:13","493","20","4","517","2460.07","149.80","32.48","2642.35"
"3620","3911","2016-04-02 16:02:54","526","8","3","537","2624.74","59.92","24.36","2709.02"
"3621","3911","2016-05-01 21:42:12","481","8","0","489","2400.19","59.92","0.00","2460.11"
"3622","3911","2016-05-30 08:47:27","508","18","0","526","2534.92","134.82","0.00","2669.74"
"3623","3911","2016-06-29 12:15:05","437","7","161","605","2180.63","52.43","1307.32","3540.38"
"3624","3911","2016-07-28 16:55:07","481","0","0","481","2400.19","0.00","0.00","2400.19"
"3625","3911","2016-08-26 01:13:27","503","29","7","539","2509.97","217.21","56.84","2784.02"
"3626","3911","2016-09-24 10:00:58","466","9","6","481","2325.34","67.41","48.72","2441.47"
"3627","3911","2016-10-24 22:01:31","599","16","69","684","2989.01","119.84","560.28","3669.13"
"3628","3911","2016-11-22 23:32:59","502","6","0","508","2504.98","44.94","0.00","2549.92"
"3629","3911","2016-12-21 17:50:05","495","1","8","504","2470.05","7.49","64.96","2542.50"
"3630","3921","2016-09-14 18:54:21","302","0","20","322","1506.98","0.00","162.40","1669.38"
"3631","3921","2016-10-14 18:52:11","299","29","27","355","1492.01","217.21","219.24","1928.46"
"3632","3921","2016-11-12 08:24:31","280","29","0","309","1397.20","217.21","0.00","1614.41"
"3633","3921","2016-12-11 00:26:28","215","21","64","300","1072.85","157.29","519.68","1749.82"
"3634","3931","2016-11-03 15:41:01","97","29","46","172","484.03","217.21","373.52","1074.76"
"3635","3931","2016-12-03 11:32:39","121","39","59","219","603.79","292.11","479.08","1374.98"
"3636","3941","2016-12-10 06:43:57","108","12","10","130","538.92","89.88","81.20","710.00"
"3637","3951","2016-10-22 10:20:17","82","66","17","165","409.18","494.34","138.04","1041.56"
"3638","3951","2016-11-20 05:52:10","19","46","20","85","94.81","344.54","162.40","601.75"
"3639","3951","2016-12-19 14:24:22","125","34","33","192","623.75","254.66","267.96","1146.37"
"3640","3961","2016-11-16 01:09:42","528","0","9","537","2634.72","0.00","73.08","2707.80"
"3641","3961","2016-12-15 00:22:16","501","20","17","538","2499.99","149.80","138.04","2787.83"
"3642","3971","2016-10-03 08:10:58","75","20","35","130","374.25","149.80","284.20","808.25"
"3643","3971","2016-11-01 23:41:21","97","0","72","169","484.03","0.00","584.64","1068.67"
"3644","3971","2016-12-01 00:58:07","102","21","22","145","508.98","157.29","178.64","844.91"
"3645","3971","2016-12-31 16:05:18","95","0","19","114","474.05","0.00","154.28","628.33"
"3646","3981","2014-04-22 12:51:59","495","12","12","519","2470.05","89.88","97.44","2657.37"
"3647","3981","2014-05-22 14:02:58","479","2","0","481","2390.21","14.98","0.00","2405.19"
"3648","3981","2014-06-20 04:42:58","599","13","9","621","2989.01","97.37","73.08","3159.46"
"3649","3981","2014-07-20 07:21:29","520","2","13","535","2594.80","14.98","105.56","2715.34"
"3650","3981","2014-08-19 14:32:58","498","41","10","549","2485.02","307.09","81.20","2873.31"
"3651","3981","2014-09-18 03:40:07","507","10","21","538","2529.93","74.90","170.52","2775.35"
"3652","3981","2014-10-18 12:55:22","486","0","22","508","2425.14","0.00","178.64","2603.78"
"3653","3981","2014-11-16 12:59:13","497","41","1","539","2480.03","307.09","8.12","2795.24"
"3654","3981","2014-12-16 07:55:26","501","12","8","521","2499.99","89.88","64.96","2654.83"
"3655","3981","2015-01-15 08:14:15","490","36","34","560","2445.10","269.64","276.08","2990.82"
"3656","3981","2015-02-14 06:30:08","500","132","7","639","2495.00","988.68","56.84","3540.52"
"3657","3981","2015-03-15 04:25:53","348","2","8","358","1736.52","14.98","64.96","1816.46"
"3658","3981","2015-04-13 18:16:49","561","0","0","561","2799.39","0.00","0.00","2799.39"
"3659","3981","2015-05-13 05:58:11","483","0","0","483","2410.17","0.00","0.00","2410.17"
"3660","3981","2015-06-11 18:17:28","481","113","10","604","2400.19","846.37","81.20","3327.76"
"3661","3981","2015-07-10 08:01:54","503","0","6","509","2509.97","0.00","48.72","2558.69"
"3662","3981","2015-08-08 23:09:13","467","8","319","794","2330.33","59.92","2590.28","4980.53"
"3663","3981","2015-09-06 03:21:29","481","27","6","514","2400.19","202.23","48.72","2651.14"
"3664","3981","2015-10-06 01:39:34","475","24","13","512","2370.25","179.76","105.56","2655.57"
"3665","3981","2015-11-04 23:40:57","489","0","0","489","2440.11","0.00","0.00","2440.11"
"3666","3981","2015-12-03 01:45:04","573","18","298","889","2859.27","134.82","2419.76","5413.85"
"3667","3981","2016-01-02 23:16:53","485","34","26","545","2420.15","254.66","211.12","2885.93"
"3668","3981","2016-02-01 10:56:48","498","10","6","514","2485.02","74.90","48.72","2608.64"
"3669","3981","2016-03-01 23:29:29","547","0","26","573","2729.53","0.00","211.12","2940.65"
"3670","3981","2016-03-31 05:41:55","499","14","9","522","2490.01","104.86","73.08","2667.95"
"3671","3981","2016-04-30 14:49:09","504","0","47","551","2514.96","0.00","381.64","2896.60"
"3672","3981","2016-05-30 08:38:36","471","18","4","493","2350.29","134.82","32.48","2517.59"
"3673","3981","2016-06-28 02:50:07","579","13","21","613","2889.21","97.37","170.52","3157.10"
